edge1,edge2,x1,x2,angle,y
0,1,0.21100468474546766,1.3903930115015235,1.4201865089842665,-4.45808770440261
0,1,0.7468462461569922,1.1289578141914898,0.9863541333959877,-5.8736557371677645
0,1,0.6280970203767456,0.6553135060871171,0.8066013609749083,-4.04650127182141
0,1,0.26716474743042146,0.9184088060735907,1.287709298818321,-4.89075259120055
0,1,0.007188304839861209,0.14043048797644672,1.5196533265010874,-6.024482790956456
0,1,1.8890123059499446,0.3872505151095879,0.20220011709820596,-4.620845056861159
0,1,2.3018495073787344,0.11409977028769967,0.04952819785586256,-5.816363111170412
0,1,0.3317642941208463,0.04965926773265148,0.14857929818026241,-5.58547721761554
0,1,1.1042495215286898,0.8257458357861664,0.6420846769382342,-3.728342612768801
0,1,1.8387615000163378,0.09837770341782723,0.05345119321639447,-6.238401059181108
0,1,1.3390368247986404,0.4306945709164499,0.3111944784105464,-7.410812049965076
0,1,0.6467729463217962,0.4961838076306456,0.6543986852050588,-4.765481434656032
0,1,0.08773519891553486,2.181738406966631,1.5306045459315551,-4.890550624991139
0,1,0.6448307543271112,0.5377321894341007,0.6950797653624678,-4.03861331378463
0,1,0.6371102362810052,0.8980632460646283,0.9537715547203212,-6.121677158599489
0,1,0.41207674350504764,1.656128733197724,1.3269292467064964,-5.8195283349607045
0,1,1.3534639010274114,0.5835470207650896,0.40706885948712257,-6.241643769513842
0,1,1.4953821197239747,0.4352732650496183,0.28325177231194704,-5.305464844209844
0,1,1.3952993568228054,1.1514574762325542,0.6899431026581635,-7.451578561311821
0,1,0.25997093342014416,0.18718408080735355,0.6240357415839406,-5.835855269511151
0,1,1.4283597626412077,1.8067334589571833,0.9018283189266294,-5.705234362218602
0,1,1.116378723156754,0.10538434158665964,0.09411947214624806,-4.132133114758349
0,1,0.3389814668329433,0.08096366962522782,0.23445159812997685,-4.211267029456878
0,1,1.0313515462023533,0.195212810350923,0.18706562109668912,-4.689063123295195
0,1,0.5327231994886775,1.3679973268933274,1.1994452525959154,-4.697864180021153
0,1,0.21556358834720982,0.006879811624429765,0.031904632808458844,-5.76322424114666
0,1,0.5718014075423531,0.12242250944027337,0.2109154780160525,-4.193931898607874
0,1,0.7074739735442713,0.5775200370566148,0.6846089048258688,-5.339381893645696
0,1,0.49537656272679736,0.7523396886481536,0.9885051729184571,-2.074759144223551
0,1,2.5769796917953496,0.6384121152213115,0.2428472461406648,-3.654537897468784
0,1,0.48497681183023866,0.4238452255131829,0.7182346968149079,-4.2206464254000835
0,1,0.7237938808645917,0.6113821833685822,0.7014038352552631,-5.679396706203278
0,1,0.2333546376206292,0.0626357688840775,0.26223347716437145,-5.207595459491824
0,1,2.0966203991365653,0.33891050304326775,0.16025985688618793,-5.038438621694228
0,1,1.37748295735832,0.8683057527251477,0.562442127427929,-3.4129347827727887
0,1,0.13174705224890562,0.47982904781071406,1.302829170442245,-5.743308569868559
0,1,0.8071053081207806,1.4155451807691954,1.0525974103524742,-5.9381841001336015
0,1,1.1799135672080217,0.15430849960994558,0.130041467274911,-6.099857063773148
0,4,0.6343387422443589,0.9077263930364117,0.960861723207962,-4.676583282919724
0,4,0.11036354887262369,0.009480049944911986,0.08568804140620437,-5.126010591276276
0,4,0.3439112765029886,0.044347308723220215,0.1282421717888423,-5.290215359325392
0,4,0.6463005110453655,1.0147657262663736,1.003688087355698,-3.9346177745891437
0,4,0.843131087413406,1.2553274544106223,0.9793569222176867,-5.899117871493372
0,4,1.3626675633674254,1.365299900499945,0.7863631075730592,-5.749311019755493
0,4,0.5886280524428512,1.3386505149229968,1.156526159160906,-5.943032144359801
0,4,0.1643716593511342,0.8994955790656989,1.390052978710645,-6.022813957162625
0,4,1.134023207499606,0.26231830867205236,0.2273184086296088,-4.530946306826798
0,4,1.2901319031048586,0.46380863708749576,0.34511714350220757,-5.764499684791047
0,4,0.07366144832030752,1.2055277542196383,1.5097691301066534,-5.569889586012514
0,4,0.03795379434052589,2.212820171959305,1.5536462331333367,-6.08964171196667
0,4,0.026432898378862393,0.12317561697728563,1.3594070965870464,-4.560622090201556
0,4,0.5455457097258352,1.3030193444859506,1.1742925175467562,-6.167060698579115
0,4,1.1680945751135436,0.6546201694626829,0.5108057866580038,-5.577609547506769
0,4,0.035715831993973185,1.20652958992357,1.5412028503043032,-4.287194939132801
0,4,0.6049623997907393,0.27903744802469393,0.43216795612202435,-5.557396703290698
0,4,1.7083818515098743,0.9337994884760178,0.5002281834956647,-5.51106811149344
0,4,0.6512796291516216,1.530111515244822,1.1683820786220211,-6.1552063247799875
0,4,0.004316943177666861,0.8490818330379349,1.5657121219359424,-5.77634631612438
0,4,0.8932959790044683,0.45740859088121427,0.4732378664427781,-4.908039947715542
0,4,1.7910696323459192,1.5061020101036038,0.6991845028318439,-6.072480329576208
0,4,1.4441904639448266,0.698400668256176,0.4504362190631362,-4.165200891623614
0,4,0.8668663433182667,0.9739057368358052,0.8434819390923078,-5.208928471388624
0,4,0.4368163228154906,0.21948062577213423,0.4656098264873368,-4.96899680317065
0,4,1.037167412538744,0.11615322934377324,0.11152611811219355,-5.597677942777828
0,4,0.5011086123138683,0.15081114248756447,0.29233271093901186,-4.074939153857841
0,4,1.934469504462337,2.8547251786712873,0.9752367778714437,-6.263620765278249
0,4,0.06242562765969152,0.12603070999102184,1.1108991079950021,-3.429913444920723
0,4,1.4496850510166337,1.3301109045580406,0.7424092247592915,-6.109969779631276
0,4,0.6060431901726513,0.6071012605766546,0.7862703349966872,-4.370949276536695
0,4,0.8101916450361245,1.028229660215073,0.9034474051307547,-5.554896567677739
0,4,1.7870556116755,0.9830751593381444,0.5029267994451709,-6.050125356326465
0,4,1.4036870238137316,0.6868676621824878,0.45507608807989675,-6.521965113549989
0,4,0.14319848213814412,1.263124141749907,1.4579098074659183,-3.713547832713295
0,4,2.9156575001526677,0.7974104570975595,0.2669641601402936,-3.2329515189738744
0,4,0.7125614901269071,0.54354738648251,0.6516477678881405,-7.145584450191747
0,4,0.5264178044498654,0.28045633272293496,0.4895137876984477,-4.296677225466286
0,4,1.5680668803200597,0.36855653096741336,0.23084871323583545,-4.376964028099088
0,4,0.29785975748233684,0.41962411316379644,0.9535066802275445,-6.3567137482380645
0,4,0.512736744506378,0.45001027065452054,0.7203364801610904,-5.186331386421543
0,4,0.39990551633789845,0.08298087311442567,0.20459773464154754,-3.6870404757137774
0,4,0.6688059006048356,0.012191083382345327,0.018226115256416552,-5.004139254278915
0,4,0.46710659797395215,0.39767050201428833,0.7052764178085221,-5.979862757343838
0,4,0.5193597641396446,1.8952638890445141,1.3033318458476664,-6.629401176741279
0,4,0.7370763914387491,0.05626814098909042,0.07619185325043275,-4.275764574005543
0,4,0.07420562994674758,0.8962156336158241,1.4881859087830462,-4.360788191943404
0,4,1.131152509290315,0.30072573895633314,0.2598470914584071,-4.343799843718112
0,4,0.1961513410338674,0.544715550485331,1.2251534063205953,-2.9486313045184342
0,4,1.5642124605217282,0.39999055945756695,0.25034899371488434,-3.418349658002643
0,4,0.3332515887649534,1.1321714179274067,1.2845335388843229,-5.373190111411428
0,4,1.475469814275599,0.12973706796963477,0.08770376210942227,-5.182905713755921
0,4,0.5377530829037752,1.6547643532924474,1.256589205557624,-4.284353859475832
0,4,0.7890097693387922,0.2925791632956943,0.35509938238727407,-4.4580683273443515
0,4,0.0374449174120375,1.953694879116693,1.5516324677018485,-4.599971537265669
0,4,0.7625777676604303,0.2665715907574605,0.3362885166951421,-6.405823975617587
0,4,1.7605111669954912,0.6220835064487591,0.3396595832623194,-4.860122545516756
0,4,0.1857986089228518,1.84387044796485,1.4703697674487834,-5.500744415098789
0,4,1.6827550573113186,1.0464197461573221,0.5563303023617683,-4.710240697294353
0,4,0.596706428641371,0.6042482497081416,0.7916779357018277,-5.7979525490431145
0,4,0.9268801520964722,0.032091942684250474,0.0346097906434179,-4.592695595204637
0,4,1.727446601847696,0.8744369729872933,0.46859691254051294,-3.848133339509425
0,4,1.4418517156922799,1.820002482143396,0.9008141671637551,-6.40269815214219
0,4,0.43594064663192733,1.5636266110426664,1.29889981141517,-3.7522847506989025
0,4,0.7761688711880929,0.43947834932367413,0.5152069518495148,-3.8751274634753106
0,4,0.008702761061422329,0.601127392266713,1.5563199392085194,-5.858082015081094
0,4,0.5515952478490437,0.3252531411431207,0.5327811761501002,-4.644106464262689
0,4,0.4555415705831959,0.9233633618788174,1.1124826331688928,-3.4435841285383955
0,4,0.09282708447723224,0.4773136768754088,1.378715824812963,-3.995029600037636
0,4,0.4902664740509835,1.9080939976321047,1.3192962455636075,-7.114141637746813
0,4,0.9737384832001962,0.416305470815543,0.4040142814134298,-4.741042787120204
0,4,0.6452745092146228,0.9485093731259631,0.9734119729569396,-5.365343717573924
1,6,0.4695005326939156,0.8907755699960677,1.0857284545364665,-5.493250156179473
1,6,0.6952806045463036,0.290642324688549,0.39594508055220823,-3.2312751410104834
1,6,1.4226383463254022,0.36971635677554976,0.2542563801085276,-4.057098834297014
1,6,0.5040774395785289,1.0374904558053093,1.1185227573104686,-6.365229111427021
