edge1,edge2,x1,x2,angle,y
0,1,2.048545599228923,0.8100101889095033,0.37654102221543007,-5.408934985526065
0,1,0.9489203423558163,2.256588303567102,1.1727339864161517,-4.743022286018667
0,1,0.5708367424285085,0.7935371591832818,0.9471966821869164,-6.816397906819734
0,1,0.3224840987201222,0.7477488661868597,1.1636241849896132,-5.075900616192507
0,1,1.801245985092969,0.5768475035404227,0.30992893905305613,-5.670331261619846
0,1,0.592465645427423,0.441891702276573,0.6408411158991807,-4.330289409414187
0,1,0.9186352304215357,1.479673302563049,1.0151965753076566,-5.924634812799416
0,1,1.3833225481558171,0.3317495056816965,0.23537552369485573,-3.3812412651001305
0,1,1.0798291430832645,1.3496593635036023,0.8960094612648773,-7.628207080351162
0,1,2.019812012600562,0.5491785046563709,0.2654780235520362,-4.314072712542451
0,1,0.7076872761341567,1.365192766202586,1.0925538485949993,-5.837709314331487
0,1,0.9381562247262872,0.009842907416710055,0.010491372355694412,-5.781226807294263
0,4,0.2859757574251901,1.2787825811672116,1.3507850539773416,-6.347075252736049
0,4,0.016923215105625885,0.5950069453155862,1.542361946141854,-4.317912988585851
0,4,0.2278664020366272,0.4353884334701547,1.0886331119979258,-4.466153851567241
0,4,0.8525608558475096,1.570005763470026,1.0733198001671298,-5.639952877683034
0,4,0.12175916294565615,0.26605547334144924,1.1416023941363853,-6.436370956358909
0,4,0.08872926713793167,0.3485606433540009,1.3215314148686574,-4.786031792684172
0,4,0.24944845293550713,0.887968447652085,1.2969343396862163,-6.27786679162756
0,4,0.5059960865830222,0.023568754890407415,0.04654528517743748,-4.413506784901203
0,4,0.3196992406166875,1.1886806442189868,1.308060597018589,-4.320890115756668
0,4,0.5572468295481076,0.7498533072334105,0.9316993698961807,-6.662133967044642
0,4,0.24668577496572608,0.9923711433667163,1.3271525338691557,-4.848820763335769
0,4,0.7585753184792318,0.017187110945271564,0.02265321645245732,-7.372212964763952
0,4,0.009941261214517202,0.13515554256786674,1.4973743209410761,-5.138353968605202
0,4,0.6778347242298854,0.10963117232912356,0.1603487572374681,-3.484488463462851
0,4,0.5361814527374124,0.6269417046892314,0.8632718700035311,-4.574266470152544
0,4,1.1908374076448347,1.9878486016640695,1.031069465275625,-3.909966945041413
0,4,0.555073740389342,0.40771896090862136,0.6335273266036804,-4.945745116245537
0,4,0.19735294198386397,2.5048079092217876,1.4921691078560941,-3.5298140266626437
0,4,1.0967072717183801,1.5425294034704087,0.9527393060875414,-4.534520886427382
0,4,0.00020477429721076716,0.5770348531051124,1.570441453449703,-4.325004404571573
0,4,0.1751121709733863,1.2247690267792257,1.428783118499352,-2.781925794097835
0,4,0.013081317031736948,1.224414623891867,1.5601130017995624,-4.527225042012825
0,4,0.2932263655615284,0.11598351432714173,0.37665788077863804,-4.752538930570185
1,6,0.24458448828332885,1.58472551783049,1.4176658688490973,-4.9884193485834105
1,6,0.03620843904727222,0.405761851133626,1.4817963723309213,-3.9743643054511177
1,6,0.29273684163644365,0.09844037146578656,0.3243966040129127,-4.52829108553287
1,6,1.518188170077666,0.12940492945179824,0.0850308971897795,-7.248270682260282
1,6,0.12790609578692963,1.9142452230241922,1.5040774704052282,-4.897138674873102
1,6,1.9322564761150884,1.3913926548522872,0.624080308825565,-4.156619781482162
1,6,1.516892621247699,0.5868230703116151,0.36912657061827825,-4.2542112709652
1,6,0.375263707520491,0.002869349556434368,0.007646072834467822,-4.72704085810185
1,6,0.11016773556122918,0.8414938647708908,1.4406174681468364,-4.906807622355035
1,6,1.1265913984811895,0.7478288811305929,0.5860138278101128,-4.981488515869547
1,6,0.3666499374288395,0.1382901939226264,0.36067377601434364,-5.118401643971185
1,6,0.03619786810364163,1.8657615448290896,1.551397638060699,-2.272150309663201
1,6,0.47380957655332423,1.3341207467569471,1.229543189169608,-5.337231195135812
1,6,1.7998889293070761,0.7942677138674809,0.41558467301262864,-5.748588782076038
1,6,0.33700713577999114,1.087399957497158,1.2702635261811113,-5.614170069940878
1,6,0.031011323445125503,0.16385653081299392,1.3837496576373027,-5.877802239421893
3,4,0.7737218107170916,0.6110619718372436,0.66847169431542,-5.751601224696383
3,4,0.5775985792522715,0.9329439381273932,1.0164408992398772,-4.992182713946219
3,4,0.4753954311638212,0.08473925183255689,0.17639737616256193,-4.410520336730626
3,4,0.5494699054492718,0.4372235823131607,0.6721250513202469,-6.23680923814157
3,4,0.45353932558205257,0.6870111738548452,0.9873098193567122,-4.870466759733805
3,4,1.8316813857575098,0.9877604315259454,0.49456350634194146,-3.351278870423606
3,4,0.4015594565414994,1.1452671322946966,1.233564692228504,-5.462647005406789
3,4,0.07995153220607426,1.4598653175534275,1.516084607554169,-4.082155236342205
3,4,1.2591828930834998,1.051021890012996,0.6955358333826914,-6.941156851259934
3,4,0.010941742197497517,0.18563894809214707,1.511923455698525,-4.308327290539613
3,4,0.10596169722739934,0.6317000604522067,1.4046030004747547,-5.251434316104042
3,4,0.34117324041850644,0.8904939596770124,1.204918780462542,-4.358494106883079
3,4,1.6052127514240722,0.015376220221820957,0.009578636817944174,-5.442992418476915
3,4,0.5294584190579946,0.138660550425491,0.2561387790297979,-5.579955313271784
3,4,0.6240779694294576,0.6565799457933267,0.8107718408638444,-6.399723862887135
3,4,0.5739579165255886,1.009299461302175,1.0537325276323557,-5.755045883816407
3,4,0.430753409878875,0.050771364836013855,0.11732511128967206,-4.3091573832414305
3,4,0.3701688518109776,1.3357278077486545,1.3004519224869975,-5.234932479880985
3,4,0.008676539615365773,1.5456105511017963,1.5651827209166462,-5.04559728881623
3,4,0.5890684719977283,0.8437935035947022,0.9613337389899481,-4.872575397153861
3,4,0.09464032541913006,0.3526179348382659,1.3085825364159218,-3.9432441204277398
3,4,0.3126697212534407,0.7453257377686765,1.1735870768863037,-5.1506378994102535
3,8,1.1715484887702876,2.0810290292094553,1.0580529792822795,-5.504645108316287
3,8,0.5278585596636739,1.0285344918540285,1.0966332874347942,-3.656723093401883
3,8,1.0525413085672723,0.9145494224723512,0.7153626563141824,-5.14993965930021
3,8,1.4056288100454952,1.5302392780580116,0.8278168675671617,-4.013000699691363
3,8,2.238179238323182,0.5250323697627588,0.23041402409814607,-4.452643176353494
3,8,0.9007216540825204,0.2912538728151076,0.3127443617468053,-4.521881199998614
3,8,0.18356792430746569,0.059606006171430644,0.31396793308502513,-5.348642394150342
3,8,0.7519700632915357,0.963178015530251,0.9079240081884369,-5.734397938236304
3,8,0.12618756994364227,0.49733800179962584,1.3223139487179938,-7.021148445106071
3,8,1.7283691396275878,1.2862788724394325,0.6397886521700197,-5.620067573605567
3,8,0.40225098637503953,0.679932827471854,1.0365732226883166,-5.126166198213731
3,8,0.5807561980816757,0.11638825065376428,0.1977879402205619,-4.069478236444792
6,8,0.9395293365354016,0.05046513435423256,0.05366164074726676,-4.375409361165257
