edge1,edge2,x1,x2,angle,y
0,1,1.198379571252632,0.4595855590061657,0.3662069088857567,-5.314532269649822
0,1,1.418853788780315,0.8366811860676476,0.5328027113265088,-5.853123312103437
0,1,0.1361490904514996,0.27062916953742716,1.104684900723835,-4.615360132299391
0,1,0.20805082490537063,1.1014729497971976,1.3841115338949148,-5.487732332922702
0,1,0.28443517637919924,0.43881555992585974,0.995695659915628,-6.3578517800645855
0,1,0.12182335001451743,0.8889642579754123,1.4346050011878613,-5.505389395611481
0,1,0.17625114109805787,0.12416323697916988,0.6137181352430953,-4.985685529054416
0,1,0.7758506810947212,0.7682457928375009,0.7804730651953934,-2.9929026535822607
0,4,0.9305500516721782,0.4836759939611923,0.4793416084338702,-3.726777830380606
0,4,0.7939563527651806,0.1040792763143212,0.1303461674100778,-6.3678165952272225
0,4,0.15651542478882943,0.3738264692260991,1.1742869283746158,-4.957119218867654
0,4,0.9302831833692804,0.1321173857503834,0.1410750497941353,-3.4510903843503375
0,4,0.19504223419772293,0.45666478377901193,1.1671470002246254,-4.358941479601541
0,4,1.4089623867917718,1.8174961571469688,0.9113477903298886,-5.206258855954426
0,4,0.24169480845966576,2.355599544030014,1.4685497600597404,-4.2317072256702
1,6,0.6756603753447308,0.6002655383798379,0.7263765004467061,-4.411676797966591
1,6,0.7178855686390987,0.6626588157689165,0.7454158765768693,-5.644416903362999
1,6,0.047691558111608454,1.2904083677068119,1.5338546402495556,-5.0899078064908645
1,6,0.6056398549445948,0.45664667250482566,0.6460501149060569,-4.067779347268512
1,6,0.17756673113450816,0.8849404410355477,1.3727721174036924,-4.916853097894706
1,6,0.35430642348349384,0.5037109434255965,0.9577972450521113,-3.9412132029935676
1,6,1.2173036895853808,1.4200577158788723,0.8621248492856001,-3.4839826741502264
1,6,1.2926274649968126,0.6512353604203138,0.46668893605931566,-4.814194313031808
3,4,0.24249056990409726,0.15900536941815668,0.5803842284439654,-4.365245776959435
3,4,1.2199736425663716,1.0526284796316294,0.7118948963251239,-4.585951349046454
3,4,0.4008223025940188,0.6610557650811657,1.0257305868615958,-3.7324475869335365
3,4,0.6441175209781405,0.3233194811631965,0.46521220967338905,-5.842150898058074
3,8,1.318212632630458,0.4535774661267795,0.3313958288839356,-3.376667880760865
3,8,0.0705390415209315,1.711060747405893,1.5295943289648257,-6.002237921777128
3,8,0.28103359903740527,2.7488340674969063,1.468912938684793,-3.804508305694435
3,8,2.3410340465995265,0.00651653545156024,0.002783606940686114,-5.013370203758101
3,8,1.288371155546291,0.3844750421806932,0.29000614033028277,-5.181315610959229
3,8,0.7054261814771425,0.6394502639472417,0.7363802272898576,-5.130901852143655
3,8,2.529379207431251,0.12026519723709099,0.047511535587429064,-3.889253925550164
3,8,0.766041006088106,0.5802317582486693,0.6482471048973113,-5.2631464430579555
3,8,0.07178374405052952,0.2762487651212781,1.3165670717015914,-3.987465322350639
3,8,0.4912230314899895,0.16679333264306764,0.32733243861730826,-5.6083414221564
6,8,0.953411094923978,0.07363447747271412,0.07707964862074525,-5.959814198385168
6,8,0.3297777775278847,0.3278072568649391,0.7824015703155837,-5.803705845555264
6,8,1.129165739637783,0.04307483999155195,0.038129002758320284,-5.604645545175311
6,8,0.2507502164102036,0.7303443346607974,1.2400745718868789,-6.193149735479035
6,8,0.5546273208815515,0.14283813983670307,0.2520614661988979,-5.782665990261425
6,8,0.27433473214484605,0.9891533052733844,1.3002531671364026,-6.3511758094734185
6,8,0.017132536789110957,0.7189897449043756,1.5469722105575203,-3.8447577045333086
6,8,1.584326638278538,0.22894060672323757,0.14351002630534154,-6.316969721714915
6,8,0.08389594335736862,0.9522595413587405,1.482921247068027,-5.098205205449219
6,8,1.229321026156512,0.8802320549501951,0.6214042435314835,-5.208368643635407
6,8,1.4549379764625165,1.2553467034182475,0.7118886763047018,-4.107670526261423
6,8,0.16935322695710708,1.3395071637489586,1.4450340686687235,-4.888305177342552
6,8,2.4371414591079095,1.8597042001273212,0.6518121841156342,-6.611930612959639
