edge1,edge2,x1,x2,angle,y,which
0,1,3.1258341283438793,0.3846763513840208,0.12244791754008923,-4.313086559991705,0
0,1,4.332305331896408,3.106100028757819,0.6220196431840858,-4.653301536719644,0
0,1,2.262980618854902,3.847933887598001,1.0391707135845856,-6.2169667331534075,0
0,1,4.074542776812466,6.251283054205555,0.9931616547065292,-4.805554466172066,0
0,1,1.9665158773135145,5.237242976429202,1.2115988958855084,-6.035567643890457,0
0,1,9.512392202187751,2.2158241332007256,0.22885962381703517,-5.3898353450728615,0
0,1,5.7856086304217245,2.548026692019671,0.4148484097250038,-3.104685944536184,0
0,1,4.9725470348486835,5.39002633058372,0.8256636106019938,-6.082102153140056,0
0,1,9.415349071188942,2.0230676327499664,0.21165104540707683,-3.596320181963768,0
0,1,3.2784406369188184,4.400752118707805,0.9305203960781747,-5.468261274290915,0
0,1,4.61712806710279,3.2119498491553045,0.6078070565968937,-5.147777007072805,0
0,1,5.798846348361952,9.158945487660606,1.0063687030145327,-3.3713918058780488,0
0,1,2.450494776895658,5.072190901027621,1.1207408163875796,-3.46839498096493,0
0,1,3.2883533516293144,4.651845251141037,0.9554596540394574,-6.605731934964841,0
0,1,2.286684738029157,8.621160431565416,1.3115254750378875,-5.978576451052106,0
0,1,7.287579472231981,0.8566194940041192,0.11700820845038894,-4.112919896087404,0
0,1,5.260989957355321,6.153161036839558,0.8634031583179288,-4.5138647762766055,0
0,1,4.976317691511737,1.060483568338364,0.20996521795072282,-5.149979017453326,0
0,1,0.9708709779785978,3.9139298893344074,1.32764882341936,-4.816299500581535,0
0,1,2.670610915392488,1.7350592145781745,0.576154632831961,-5.811909797028248,0
0,1,0.26214248823350506,0.5390356327867587,1.1181544702029824,-4.11397336269734,0
0,1,3.905451434143451,7.714620950805994,1.1021690100760677,-5.905779170034345,0
0,1,8.286407716516363,6.237666854240214,0.6452644444254603,-5.0226225924392045,0
0,1,1.7186800893779735,3.4862952613610716,1.1127790298279203,-4.816975323776192,0
0,1,5.902142103169176,2.802078686797536,0.44324941668617845,-6.234107842033883,0
0,1,5.67946992066722,1.8036354620915094,0.3074981021654078,-4.999475898688267,0
0,1,5.014046447267378,9.694591509515181,1.0934832877562386,-5.155184926208011,0
0,1,1.20836554281478,5.425753570354875,1.3516633139378902,-3.706566767968812,0
0,1,1.105877472532721,3.9513742201143036,1.2979066818462173,-4.0366898738594506,0
0,1,3.3779601054042545,1.997136128695081,0.533942674635847,-3.2897216526671125,0
0,1,6.367913525384705,7.766194411199965,0.8840068488164426,-5.680620396294061,0
