edge1,edge2,x1,x2,angle,y,which
0,1,0.9121491504531796,0.7451515029030529,0.6849722936687508,-4.883171446423195,0
0,1,0.03387655723409644,3.6689339194298505,1.561563237479472,-7.861278634513702,0
0,1,5.487616943042617,5.106322482924215,0.7494219387949248,-4.194905600147309,0
0,1,3.118011277992033,9.325215615612322,1.2481189528520782,-6.655257281185082,0
0,1,5.513957944503367,2.632145624128251,0.4453725155170308,-4.47833665600013,0
0,1,2.963110629748823,7.1591433420711645,1.1783719289770151,-6.968215234893338,0
0,1,8.219415153331678,6.898146268940612,0.6982200843264684,-6.3090991396380804,0
0,1,4.998914059453092,4.047218177216705,0.6805790144955594,-2.5192012480273007,0
0,1,4.627977755145624,7.13346155944536,0.9952860797350704,-4.5402747561881425,0
0,1,5.365631733727752,3.230283066650247,0.5419124239490957,-4.790597215863863,0
0,1,4.410987648071374,4.09113344719484,0.7477953783520767,-5.008548861794756,0
0,1,2.9845680169503614,6.196097052685919,1.1219076467158537,-4.220043079575164,0
0,1,5.128389218717761,8.423167980747651,1.0238997757928239,-4.227251004975378,0
0,1,5.96734752432072,1.6126536780880225,0.26394139883346773,-4.371031710350867,0
0,1,1.6081034733957646,2.6103587924813967,1.0186611080167114,-5.262429665423522,0
0,1,0.0756190288246783,4.437801873800632,1.553758226962726,-5.586470249147949,0
0,1,4.075709871029761,4.935890690899914,0.880562454826653,-3.5140537658956967,0
0,1,4.6960680641746215,3.915807098705018,0.6950419540548354,-6.203365443084339,0
0,1,4.359048669520389,0.4404504250925858,0.10070100765392123,-4.965612352701553,0
0,1,6.247857092372693,4.296786683000349,0.6024378511713334,-3.144366620246309,0
0,1,1.5823643984232634,5.837628505962446,1.3060940962252359,-4.280916369027977,0
0,1,1.2993047597360459,3.4180775457639916,1.2075380404905485,-4.896175644403513,0
0,1,2.806789139193466,6.0538104033734506,1.1366573835825908,-5.229524624490796,0
0,1,3.1277870526414477,2.05176405372912,0.5805672273023541,-4.82654591316898,0
0,1,4.360459706854851,4.116929526745145,0.7566790358328555,-3.9723777219699326,0
0,1,4.3587942262506925,7.1655976047974,1.0243001782667562,-4.067634431485882,0
0,1,6.017757649421727,4.906742521366514,0.6840472198998738,-5.914560721970575,0
0,4,4.95661464645487,1.7373434099825351,0.3371291638145032,-5.3775765913186495,0
0,5,3.7829795419940404,1.7016005343769818,0.4226911852291213,-4.747144270701525,0
0,5,8.318968389083333,0.17956769200020428,0.021581980234256226,-6.378958790310162,0
0,5,6.878411402345888,0.4281369174307894,0.06216337889320874,-4.480610140344256,0
0,5,1.4481089316961322,0.8385161511045158,0.5248667782444445,-4.730533666226081,0
0,5,11.506808710195536,1.3913943156436277,0.12033499681327292,-5.131569198148011,0
1,2,4.40480473977591,0.16473832448183234,0.03738226552444319,-7.865898608131962,0
1,2,3.737744440736573,0.5827927947515219,0.15467555194180932,-4.578213218123835,0
1,2,3.4244044401905773,0.5883824850447041,0.17015887568138277,-5.50691673179632,0
1,6,3.0349055136008567,1.7527429371187884,0.5237320697877187,-5.1935116660613945,0
2,3,0.9722839859176351,0.9178092675640939,0.7565849593741929,-4.007245620450338,1
2,3,1.2786286235450752,1.230578371566007,0.7662509268715587,-4.665835237840684,1
2,3,0.951766735782891,1.4014744474841945,0.974222930740877,-3.3662453387364693,1
2,3,1.4659301152273918,0.8822273054095509,0.5417572838111849,-5.384106054735863,1
2,3,1.1226222534884827,1.0105308187260988,0.7328991481360336,-4.5531272253416635,1
2,3,0.7451704288946268,0.8831149274775661,0.8699140002900351,-3.687090682383742,1
2,3,1.0389407339249088,0.8849114300702478,0.7055056157960987,-5.244839733753324,1
2,3,0.5706209935961346,1.3194589413611875,1.1626190314328164,-4.484306914521226,1
2,3,1.4700342199360783,1.1575240714922665,0.6670186869284078,-4.183894863352312,1
2,3,1.3116059026676359,1.238295053896877,0.7566556119392277,-6.2910730070123035,1
2,3,0.8105744453603447,1.3704305282900167,1.0366693047051962,-5.989447576903265,1
2,3,1.221406345585645,1.4561584665753582,0.8728482935855433,-6.0836706423620965,1
2,3,1.1414140847181555,0.6993471364338698,0.5497071754641284,-6.554947562181679,1
2,3,0.7692879942404294,0.7641103444178609,0.7820215912342913,-5.703088576726529,1
2,3,1.2780110564240532,1.229410768898231,0.7660180167115858,-3.84612304847603,1
2,3,1.1553614139504464,0.9617568559487514,0.6942045943404613,-5.157910883544014,1
2,3,1.5183385971192012,1.06517151388443,0.6117571206192607,-4.286650773443106,1
2,3,0.7256134127397617,0.8407009028852347,0.8587429865381203,-5.12281288304853,1
2,3,0.8079122465690303,0.42120544596706466,0.4805817477540925,-4.356716760722066,1
2,3,1.3601257809422147,0.9882073712365516,0.6283272636670413,-5.243706167497951,1
2,3,1.2076854915956508,0.9813958184604725,0.6823920418000721,-3.83307462454665,1
2,3,0.7108480813846159,1.5116685135013923,1.1312382965273522,-3.5677751194683047,1
2,3,1.136954975769033,0.4881461466327379,0.40554529553767193,-3.963369073431534,1
2,3,0.9354269437065887,1.2330824347056366,0.921808439175147,-4.265855166917204,1
2,3,1.090597860597148,0.41408288774780544,0.36287111792525073,-3.5128161300552456,1
2,3,1.0354397125168666,0.9359447526434596,0.734971362670218,-5.115477654530351,1
2,3,1.1979495028416571,1.0966590688597408,0.7412840077226673,-7.35285338460028,1
3,4,0.8440494621760402,0.02458969560915313,0.02912476527161267,-5.695169563186736,0
5,7,0.20917912422613996,0.7122938380182642,1.285157209132123,-3.8279427628320297,0
5,8,2.43915165139458,1.6163000528908196,0.5852155974304576,-6.089187255068477,0
5,8,1.0128700033250124,0.5501402361105603,0.49756880559169,-5.6459708872845935,2
5,8,1.011767568976252,0.9946435718232197,0.7768637304231308,-3.9982729397292283,2
5,8,1.463432866866103,1.0712626119854636,0.6318944694295965,-6.838759967268179,2
5,8,1.1447762854030668,0.9383855871863527,0.6866447536299539,-4.660237102815136,2
5,8,1.2154146128004286,0.8882057396974045,0.6310891156300424,-5.778876470421995,2
5,8,1.210797698066303,1.0825433998752785,0.7295317069390677,-3.0428720977803705,2
5,8,1.3633001956713235,0.2750777323052911,0.19910018087147893,-5.893560977549904,2
5,8,1.2306144706640922,0.8215983011180886,0.5886710074368586,-4.5335023148721545,2
5,8,0.5294041502367612,0.7861238148872329,0.9781218283006916,-3.7468012388038434,2
5,8,0.8550127291880156,1.1472767748620538,0.9303395146545775,-6.69165441390848,2
5,8,1.2684122512556657,1.4125254372127252,0.8391012457596301,-5.782696381167479,2
5,8,1.1840171516322966,1.0009881185349303,0.7018273179552187,-4.449149797444602,2
5,8,0.8605335909590937,0.8954210165474322,0.8052636177988355,-5.005806574899636,2
5,8,1.6237879301991422,0.7495522778525467,0.43246448100345974,-5.49032136438823,2
5,8,1.1399860794380468,1.1443178528493867,0.7872944820780423,-5.2525339012065935,2
5,8,0.7525615496972657,1.045004701206053,0.9466736015577731,-5.7614189992508775,2
5,8,1.0559052738983015,0.9981869187481505,0.7573063514785094,-4.052902664077462,2
5,8,1.0273617610119292,1.018930925408504,0.7812781330831997,-7.855785282363195,2
5,8,1.2580572001696917,1.4936927185971876,0.8708209301359643,-4.953917545757671,2
5,8,0.7826835464049231,0.9909691360141651,0.9022958964265286,-4.386575044668023,2
5,8,1.170946696244173,1.0773332153514459,0.7437843780646531,-6.054239505811421,2
5,8,0.8288727755540466,0.9649691704583948,0.8611217617126589,-5.057415091966159,2
5,8,1.1663039061077685,0.9919112873139951,0.7047692504995762,-4.7052481187644934,2
5,8,0.999306943736721,0.4382717104583338,0.41331294069001756,-4.552737481073146,2
5,8,1.280227124254238,1.0600470898505034,0.6915912871517691,-3.8480164179185588,2
5,8,0.29500865416773614,0.9828962104201627,1.2792090570542014,-3.8048892993593015,2
5,8,0.8231609795205209,1.0072555106372805,0.885636302697788,-5.356484473601917,2
5,8,0.8189630316057892,1.0324789776181986,0.900215081476742,-5.413976464482383,2
5,8,0.7047858109980101,1.272977463405298,1.0651540270148065,-5.248512686829999,2
5,8,0.690460908609507,0.997574220419175,0.9653651082057217,-4.365697897276177,2
5,8,0.6282460969768848,1.629580487570412,1.2028292266838898,-4.483594035082314,2
5,8,0.7821232890066869,1.0455187245201658,0.9285302768439809,-4.56054233370894,2
5,8,1.0389812994598777,1.2885643808906018,0.8922201412127366,-4.355459024525637,2
