edge1,edge2,x1,x2,angle,y,which
0,1,0.9722305764624326,3.8218869019708825,1.3216949122186354,-4.2970872772662165,0
0,1,6.086380120904469,2.8622809677882297,0.4395872583383767,-7.720785146961553,0
0,1,3.1269993239934966,3.6573882153593313,0.863417335185515,-5.446097116319601,0
0,1,1.061531422719601,4.540373037837351,1.3411234956480493,-2.587906954757544,0
0,1,7.229347072741719,5.677208413291749,0.665713218960708,-5.717167061184976,0
0,1,5.2488108807095575,5.58859260332457,0.8167405836190808,-5.903574208243956,0
0,1,4.116464757368921,3.659511313844808,0.7267008979105144,-4.02073703570097,0
0,1,1.1280660384346417,4.174761162299242,1.306887917658567,-5.539522237104983,0
0,1,8.293374706431226,4.119612767963807,0.4610325167603681,-4.756585787552613,0
0,1,0.6182419845367111,3.1111508901566984,1.3746336692427963,-3.772022047677938,0
0,1,3.279760111746145,6.236116696671516,1.08662064318401,-6.176192987664352,0
0,1,5.514388624324241,2.386947739690492,0.4085076501399138,-3.88312520480544,0
0,1,7.169751513228183,1.4627978601092333,0.20126130779773896,-4.069911691743486,0
0,1,6.026149478925792,6.766516439704882,0.8432080068112151,-4.848663878142724,0
0,1,4.085664132618766,5.701431062683106,0.9490139258300347,-6.052941713343508,0
0,1,4.739160232700299,8.895055409064586,1.0812652883648304,-5.1985162157471105,0
0,1,2.2957511888987034,2.45043488709255,0.8179777890383797,-6.284795421308328,0
0,1,5.998551570089149,3.7434412870249245,0.5579212982889767,-4.994974259100528,0
0,1,0.16596373049503832,2.9199069665160367,1.514018711925699,-4.88389311751205,0
0,1,8.123294909472001,4.324559321709019,0.48920326731625013,-4.115157798069401,0
0,1,5.144927015886866,5.089060349334367,0.7799392831363008,-3.603259123207172,0
0,1,3.8891773277783455,1.7633304359617408,0.4256729559837652,-5.770059377252492,0
0,1,1.1258790357464314,4.978026358227787,1.348368767623332,-2.5837507557494463,0
0,1,6.416304967178897,0.671646673875236,0.10429826663297322,-5.823665361530651,0
0,1,0.2992414981890765,7.431199856382898,1.5305498096992103,-4.277312378725488,0
0,1,4.116327601175617,5.08796837251554,0.8905724737366959,-4.857686476367062,0
0,1,8.738653039102378,2.4338900692946335,0.27163581792491165,-4.981006532835353,0
0,1,4.096739705984504,4.443132916975272,0.8259378112354057,-5.120692725988256,0
0,1,8.668844319932067,3.414563679828154,0.3752273238757548,-5.4200361000072705,0
0,1,5.859165425309264,2.6470434806564054,0.4243317327470783,-3.6761987564932843,0
0,1,6.332992038006969,2.7040861194972305,0.4035498919731706,-3.9438978769513717,0
0,1,3.432191758932593,1.1385829669134826,0.32031263403653815,-3.8866417377822025,0
