edge1,edge2,x1,x2,angle,y,which
0,1,1.1734474111116286,6.31531334742122,1.3870816262758618,-5.58188906695688,0
0,1,7.768708470694217,2.3927753623914065,0.29878153477916547,-4.70368219440333,0
0,1,6.258653872324532,3.4257418140430254,0.5008146987452273,-7.2404781794497595,0
0,1,1.320923872660325,3.937586083723513,1.247128145403139,-5.166018719422352,0
0,1,4.432210453582735,2.5081036522854694,0.5149541002530734,-4.22001323890144,0
0,1,11.149099508999846,5.694212896698895,0.47219708498131113,-6.292517762551016,0
0,1,6.499927379646916,7.395009042199847,0.8497271113659735,-6.084473760790832,0
0,1,1.1759975593565426,4.155734352793074,1.295024664672887,-3.755953572964774,0
0,1,3.206491371516628,1.2673452830519043,0.3763993434751439,-4.00920329275942,0
0,1,2.635445436706107,11.43633861575412,1.3443054718253662,-5.952678859520283,0
0,1,4.637246271644354,5.805853811541683,0.8968369155678717,-4.787349820613345,0
0,1,2.992310792369913,7.343291710273794,1.183850610446718,-4.353758887212011,0
0,1,7.8860611526403925,4.397859146128589,0.5087166218323027,-4.134638775222686,0
0,1,2.712044691805614,2.6517917575605194,0.7741654569790515,-4.06968484000288,0
0,1,1.3352416227402522,7.998224500521767,1.4053795227527346,-5.066246153348206,0
0,1,6.158763320378785,3.330776485012667,0.4957671768507165,-6.240511124461978,0
0,1,3.394600414083079,5.071283297310854,0.9809196831480868,-4.778372366993288,0
0,1,4.878863422790389,6.91097054591707,0.9560820683359533,-6.1906845943228035,0
0,1,4.772324788680453,3.5662421553977657,0.6417552498272062,-4.60446805481501,0
1,2,4.2664690675590755,0.6115041158971461,0.1423583808736262,-5.959970800440374,0
1,6,6.3965093499934,0.4466590066443086,0.06971539084589871,-4.5789975416942,0
1,6,1.9373179367648898,1.0588274754175764,0.500185177960009,-5.44988224902811,0
2,3,0.8288629019971643,1.1270838430242494,0.9367017504552205,-5.411389021314031,1
2,3,0.597133045683419,0.8944113136150218,0.9821292462854703,-4.224021843603583,1
2,3,0.7575580255889112,1.5931407475986261,1.1269300802615652,-5.647710587186097,1
2,3,1.3609593935110595,1.2148801414780919,0.7287475273015487,-5.258746239521833,1
2,3,1.099773660560048,0.7866091334243731,0.6208853158230009,-6.199521977058688,1
2,3,0.953068591779248,1.2403173370670357,0.9156184075907815,-6.668570893267566,1
2,3,1.3536324371497164,1.2791842252162304,0.7571286755019345,-4.867265147971266,1
2,3,0.7694777482573351,1.0127772740796739,0.9210717104483753,-3.957251775920466,1
2,3,0.9505269461719488,0.6850045677859243,0.6244560746645351,-7.221233754027914,1
2,3,0.536741565390785,0.743586547402471,0.9455704402593673,-4.179400084165586,1
2,3,0.9804621192047841,0.8801340177347802,0.7315277777909959,-6.21422723508708,1
2,3,0.9200922454091185,1.055335763562922,0.853754391406234,-4.236972183568644,1
2,7,4.831084973708002,0.2644561200649669,0.05468594438399355,-6.999216858367403,0
3,8,0.8753378343530075,1.3996981653430138,1.0119265752260194,-6.201618451940858,0
5,8,0.7405259940836245,1.0646229508758795,0.9630457786862011,-6.4173278390639625,2
5,8,1.1244965508431035,1.0523269347993784,0.7522566653057033,-4.684137147939942,2
5,8,1.3992070568166062,1.0360048527154324,0.637343492458483,-5.879154058938079,2
5,8,1.1024233453193424,0.7795293700350651,0.615478708945689,-3.315187583481315,2
5,8,1.3811770977303455,1.198403709927103,0.7146624657180556,-4.65946886912762,2
5,8,1.0106720883234912,1.0951570499357652,0.8254962299354921,-3.911162555075819,2
5,8,1.346195954407926,1.1435230893631858,0.7041733521038984,-5.2326830198079355,2
5,8,1.1996301424427211,1.1373740077923216,0.7587651708182677,-5.3678573574814985,2
5,8,1.4869353808962795,0.9252244413541364,0.5566091134394748,-6.737218624457009,2
5,8,1.1984270498675251,0.9894642206640331,0.6901782108323433,-4.282036559484114,2
5,8,0.9442266322702937,1.0887120888338355,0.8563510710673214,-5.628998119443855,2
5,8,0.6439243198086348,0.7342874215509384,0.8508699242017241,-5.110005024364913,2
5,8,1.2137628519775925,1.0833304396830532,0.7286775652845712,-5.116564852038449,2
7,9,0.36937554635449726,0.31507101733855564,0.7062232327939909,-5.882273677094283,0
