edge1,edge2,x1,x2,angle,y,which
0,1,6.051467864424495,10.372208354447881,1.0426490130151482,-4.945258440364154,0
0,1,4.754345554121865,5.71184706723171,0.876629387646135,-3.1888178504825797,0
0,1,3.8393295581600793,6.987783635322247,1.0683873680761657,-7.14680475560292,0
0,1,6.228204528047719,2.3640988672439884,0.362779532155287,-5.722786676226393,0
0,1,3.055672730220344,8.14084309851132,1.2117180594314891,-3.1554171888017533,0
0,1,6.167373736709983,8.937608859101822,0.9667812390275056,-4.579804069068148,0
0,1,2.0549137264235053,9.612983590448177,1.3602014684180552,-5.33919260311954,0
0,1,0.31089186912756617,7.359483444436785,1.5285777203958637,-4.526889054040719,0
0,1,5.628181236775296,2.9238703420390495,0.47912985862771945,-4.466378373698877,0
0,1,4.895370814554281,9.257683969412136,1.0843828593424827,-4.399703203848863,0
0,1,3.363131985243027,4.1957037573331615,0.8951014522909955,-4.883537419581593,0
0,1,4.0442731589558365,2.0945174546961507,0.47786258428570877,-4.427884844410915,0
0,1,6.3369467631340255,2.955426578019046,0.4363919070354496,-6.0422521366053825,0
0,1,4.086709541595503,6.103997005296456,0.9808252981157846,-3.282555186930678,0
0,4,2.596140558339271,1.5306207650332455,0.5327191346957844,-3.364155230176813,0
0,5,3.7897257134053883,0.028202866830993045,0.007441790866823571,-3.2449376531305836,0
0,5,3.621327429486265,0.029271873278791993,0.008083012749450893,-6.1983945815428,0
1,2,6.774606707162048,2.3691711426557323,0.3364195259059505,-5.125403611595332,0
1,2,5.322193448640991,0.0851046270376834,0.01598915471892842,-4.826132805906351,0
2,3,1.0113878600292927,0.8912924617114641,0.7223627234583674,-6.688717622096487,1
2,3,0.5115508975179494,0.603279576547695,0.8674936165036207,-6.934373347760808,1
2,3,0.7313861203882722,0.8456942231612806,0.8577524732957622,-4.804850947716132,1
2,3,0.6247482815618697,1.2233974503111307,1.0986518537841548,-3.484159087244766,1
2,3,1.1848864186604184,0.6441087592957793,0.49791924104219804,-4.941061148384244,1
2,3,0.7223180609485136,1.022145016793093,0.9556086211726943,-4.39506539751679,1
2,3,0.6614423644285999,1.014567672309612,0.9930549801508878,-5.220225580489415,1
2,3,1.1200212109111434,1.0967476280649504,0.7748996723629453,-5.688575804779043,1
2,3,1.3026170422622503,0.9949676138311836,0.6522886883453223,-5.291892165184361,1
2,3,1.0025984869225362,0.7917905134145693,0.6684524665465469,-3.9073293112069103,1
2,3,0.9709973556532335,0.8245930831568067,0.7040426805286023,-3.5952679944456,1
2,3,0.6526516444950649,1.122648889917226,1.0442031400189995,-4.460198352656664,1
2,3,0.94514090507868,0.9229063906358735,0.7734961817981981,-5.528282347394016,1
2,3,0.8860713068341057,0.4688680819989405,0.4866977920744199,-5.844260730674264,1
2,3,1.1374495605270962,0.7080249367588315,0.5567758350062487,-7.192163185604146,1
2,3,1.2700158919915963,0.1270464262237322,0.09970360712340216,-4.632026130790275,1
2,3,1.3175121190044488,0.8776962765645177,0.5876635299060347,-4.800848144036401,1
5,8,0.875245519472509,0.5339333670319216,0.5477679918141714,-5.3231337026247045,2
5,8,1.1382332789026794,1.4851572192193254,0.9168778467523098,-3.252214183783457,2
5,8,0.8704719706725379,0.7173448630686663,0.6892567070333151,-4.960362492247755,2
5,8,0.7556370262355923,1.0860981265298917,0.962938178706094,-6.084494142704214,2
5,8,0.8302889724180698,0.5677231849573512,0.5997472180748291,-5.814121819019658,2
5,8,0.6964272279098189,1.3223995116648861,1.0860652893708396,-4.699209468492325,2
5,8,0.8256133455256666,0.7948544846376693,0.7664189729354223,-3.9605851247916197,2
5,8,0.478891978388695,0.7423309029166589,0.9978598471583984,-5.10261162082332,2
5,8,1.0830179021184465,1.3945449733311321,0.9104810374282742,-7.077122199735508,2
5,8,1.2446495117357204,0.9009252158856278,0.6265464342482621,-5.023089485592616,2
5,8,0.8474566388564376,1.249174107438927,0.9747052964992733,-4.909621462307759,2
5,8,0.6908075478768879,1.1634431897906867,1.034976729751029,-4.046527473801428,2
5,8,1.0641533846049613,0.9909876675618438,0.7498118813399262,-5.944634568641259,2
5,8,1.6291409162150852,0.9418401958857078,0.524176456089226,-6.57545506009448,2
