edge1,edge2,x1,x2,angle,y
0,1,0.5140748323274987,1.3599199292574045,1.2093819683662386,-3.965884196243604
0,1,1.9629692419168387,0.2479943438661619,0.12567055548331868,-5.312164515425526
0,1,0.5985468837240756,0.3658857737040013,0.5486796990553219,-4.638954114285079
0,1,0.3797417681643487,1.5929360977089573,1.3367731872291586,-5.610976757377948
0,1,0.4158477798917191,0.21121640523725377,0.4699616060551234,-5.581543752190653
0,1,1.5282531441992975,0.761139464857821,0.46208271534826567,-5.142661632145915
0,4,0.6238355958024882,1.0910306573346982,1.0513811253656444,-5.638287741781205
0,4,0.6910549606052592,2.6199520680441513,1.3129037328951938,-5.483892319656281
0,4,0.8895695233761522,0.9023262140129458,0.7925171463087952,-2.769712784623208
0,4,0.9327903844810951,1.2385247559626529,0.9252846009111007,-4.479967111249199
0,4,0.35204872122849595,0.8837099116505197,1.1916908294353643,-4.5945720250523925
0,5,1.0578174636138526,0.36102993950491413,0.3289006606534067,-5.309068368936951
0,5,0.7299925963614141,0.5355106221810557,0.6329115838382546,-4.799333472436742
0,5,0.5803172423570433,0.10318412324815053,0.17596737653934127,-6.408131762081381
0,5,0.3366420782635442,1.3046899416805022,1.3182794910377975,-5.561032978877636
0,5,0.5023265467475051,2.102759728156707,1.3363019322008673,-4.67049535208985
1,2,0.12380383861784397,1.2857119683355671,1.4748002456534772,-4.5763331584656655
1,2,1.3575560126287736,2.461585300679112,1.0668047933088691,-4.103298996940763
1,2,0.5701279056658914,1.2754674505077335,1.1504439519083476,-3.294341705827034
1,2,0.6207725289774677,1.53060646295893,1.1854949616448232,-4.500868640088431
1,2,0.437664393800216,0.9584814535999155,1.142448624793438,-5.484079871120852
1,2,1.7080892609910532,0.7056206672904963,0.3917527204186901,-5.030464255875768
1,2,0.27996773246769446,1.0200164027313083,1.3029194272440239,-3.441512079714411
1,6,1.8493719339014703,0.1067914648717902,0.05768066595805479,-4.5779645408719505
1,6,0.07008649528738212,0.5998847203041074,1.454490333994785,-3.5406264325007575
1,6,0.28379668979772693,0.026162080999746165,0.09192618109973903,-5.448740024105303
