edge1,edge2,x1,x2,angle,y
0,1,0.07090764395385799,0.8176413813987911,1.484290574802226,-3.476237942918544
0,1,0.8070201253353972,0.04386932612634797,0.054306194284082177,-5.601175460151839
0,1,0.894920750379677,0.4782044296972792,0.4907515801091977,-3.8203915984806094
0,1,0.23762668182645058,0.0528688662996622,0.2189213245129611,-5.366354521441916
0,4,0.9079340569254937,0.4828051279216601,0.4887334275726415,-4.003728875905946
0,5,0.6328112513515644,0.03556304294009895,0.05613944822210276,-3.585491926822126
0,5,0.18054190604330034,1.5388373406512141,1.4540066567961474,-4.9056724615074865
0,5,0.035945953242234256,0.6393164955337043,1.5146298641491895,-3.290490734494023
0,5,0.7669689891014109,0.4864519909502567,0.5652251408199727,-4.689296485460858
1,2,0.5145845574331219,0.48421490018934643,0.7550013675904659,-5.134226967797712
1,6,0.043417567077175506,0.059374528554876314,0.9394042317849799,-5.086526771167386
1,6,1.3391332011521304,2.39234067105976,1.0604918138262678,-4.8508182384825655
1,6,1.5290512563788632,1.0551161453470561,0.6040143366460633,-4.846735584581417
1,6,0.3180896977976849,0.47485688443945745,0.9805832091207529,-4.99804159346816
1,6,0.8791806498535549,0.2408516872715339,0.26738992929638195,-5.769306523927131
2,3,0.7036728711330753,0.6349826035852588,0.7341302483266683,-7.22543018245493
2,3,0.9346720245807727,0.6849207635396051,0.6323971256416789,-5.902962969336538
2,3,0.16072398077174135,1.349128762522208,1.4522234787183166,-6.109317036651725
2,3,0.5559926666960994,0.43393500621372466,0.6627177832331232,-4.935373676054334
2,7,0.26150268877056976,0.1267144917412073,0.4512218080711324,-3.1583126603576988
2,7,0.7633608398340895,0.7287399770425725,0.7621995621489731,-3.7119590723687996
3,4,0.6208721133516005,0.2135967828854165,0.33134380089588233,-5.118143505853712
3,4,0.3216004363305716,0.35442641071710673,0.8339172598127572,-2.6009012760625616
3,4,0.8551422298661175,0.6291631529131765,0.6343126820949607,-4.777659459183143
3,4,0.7929527944662077,0.36141329179516607,0.42765149097258404,-5.660586197725587
3,8,0.5312355095886129,0.7820109883321907,0.9740849754250098,-3.526762299973198
3,8,0.9613320674709298,0.10038412509229484,0.10404483160758744,-5.7872915992233125
3,8,1.1539496310196946,1.9571910585731789,1.0380628561544332,-3.400850577910309
3,8,0.8243208348502856,0.32051836734236605,0.37083770821647505,-4.5385101383886255
3,8,0.8514295562671637,0.106126576891262,0.12400560256734976,-7.231096793752847
4,9,0.143251440693446,1.4831096287524024,1.4745064544817952,-5.118036272451785
4,9,1.7423419859313383,0.13165885401942715,0.07542096845555439,-4.540079133385238
4,9,1.165084037974713,0.3514373164694722,0.29296177732569006,-6.41278957791779
5,7,1.0423136081717708,1.1598026258340604,0.8387004040434491,-4.536640270000957
5,7,0.7430697038686502,1.8906368486451464,1.1963163167576916,-5.216843606940336
5,8,1.9917608401197056,1.0189449083657656,0.472868593967175,-6.409505063103577
5,8,1.2510424281603438,1.134487390585377,0.7365778041702872,-4.59051124277237
5,8,2.173273743780572,0.6295205283521148,0.2819480380837485,-4.43160112536019
5,8,0.3590146646317502,0.3961414441172013,0.8345229852359772,-4.803794812698041
6,8,0.6762266458358761,0.022497822835311376,0.0332573816250211,-4.8413190507912995
6,8,1.2727219228733144,1.6351934161995227,0.9094084756842314,-4.234889574610271
6,8,0.20160821466190895,1.6467625953923384,1.4489755385163114,-3.2415501830865887
6,9,0.20432580414825932,0.7743582221536086,1.3128116941375354,-3.934426415559747
6,9,0.47812729237224205,0.5144153029925909,0.8219425447043133,-3.9607792199645826
6,9,0.5306044888802337,1.1968424216305529,1.1534971781856969,-4.047864383683406
6,9,0.8348587220937826,0.26593474698877306,0.3083767496763195,-4.812006485576292
6,9,0.2499336814467514,0.33017024091019814,0.922840244715923,-5.566159688393702
7,9,1.4319288734511932,0.9843576001614076,0.6022430053292526,-6.1896078894497615
7,9,1.4126890882942054,0.5626150535568811,0.37900394860925407,-5.330710057213064
7,9,0.4811988652030952,1.450974823394328,1.2505720516310925,-4.008643611689121
